transaction_id,transaction_date,customer_id,payment_method,before_tax,tax,after_tax,shipping_cost,transaction_discount,total_paid
TX0008578,"2021-01-09 18:06:59",CUST02942,PM007,610863,61086.3,671949,17903,0,689852
TX0008579,"2024-08-27 08:38:19",CUST03518,PM001,2089717,208972,2298690,9943,0,2308630
TX0008580,"2023-05-22 01:04:29",CUST01432,PM006,173212,14225.1,187437,16656,0,204093
TX0008581,"2020-02-14 23:11:02",CUST00482,PM001,29639016,2963900,32602900,23170,0,32626100
TX0008582,"2021-06-19 05:29:32",CUST01604,PM008,488286,48828.6,537115,27000,0,564115
TX0008583,"2020-05-01 03:44:38",CUST01744,PM004,1082208,95110.1,1177320,19471,0,1196790
TX0008584,"2023-12-30 22:09:12",CUST02447,PM002,6859672,685967,7545640,15948,0,7561590
TX0008585,"2021-10-14 19:26:43",CUST02333,PM002,954777,95477.7,1050250,11688,0,1061940
TX0008586,"2021-07-03 09:14:40",CUST00921,PM003,1899662,189966,2089630,21697,0,2111330
TX0008587,"2021-12-28 14:41:35",CUST01519,PM002,1851629,185163,2036790,6490,0,2043280
TX0008588,"2021-04-09 17:17:44",CUST04347,PM002,57543,5754.3,63297.3,15529,0,78826.3
TX0008589,"2021-08-17 02:11:53",CUST04114,PM006,1412409,141241,1553650,19912,0,1573560
TX0008590,"2024-12-11 22:47:49",CUST03246,PM002,173554,15584.3,189138,11373,0,200511
TX0008591,"2022-08-21 03:13:58",CUST02543,PM001,12237760,1223780,13461500,15620,0,13477200
TX0008592,"2023-01-28 23:21:37",CUST03191,PM006,206690,20669,227359,5932,0,233291
TX0008593,"2023-12-11 21:47:40",CUST00015,PM005,2942401,294240,3236640,15107,0,3251750
TX0008594,"2021-01-08 20:00:55",CUST01384,PM005,467333,46733.3,514066,29122,0,543188
TX0008595,"2023-06-18 05:45:55",CUST02569,PM010,1838988,175056,2014040,9706,0,2023750
TX0008596,"2024-08-14 13:35:09",CUST04488,PM005,2008454,200845,2209300,9885,0,2219180
TX0008597,"2022-02-07 21:44:43",CUST00598,PM003,45520,4552,50072,9354,0,59426
TX0008598,"2021-11-24 02:10:27",CUST02252,PM001,8235861,823586,9059450,27009,0,9086460
TX0008599,"2021-09-03 02:44:46",CUST03611,PM003,775190,77519,852709,7561,0,860270
TX0008600,"2022-08-15 00:49:26",CUST03091,PM001,550565,55056.5,605622,20068,0,625690
TX0008601,"2020-05-10 01:25:09",CUST03305,PM001,737384,65606,802990,27780,0,830770
TX0008602,"2022-08-29 00:01:32",CUST04494,PM002,2475857,232019,2707880,15501,0,2723380
TX0008603,"2023-08-04 00:28:27",CUST03181,PM002,871798,87179.8,958978,10783,0,969761
TX0008604,"2020-11-28 20:30:03",CUST02067,PM001,4372034,437203,4809240,20209,0,4829450
TX0008605,"2024-03-26 16:51:01",CUST04627,PM004,32537928,3253790,35791700,13718,0,35805400
TX0008606,"2022-07-03 16:03:42",CUST00080,PM006,5437131,543713,5980840,24602,0,6005450
TX0008607,"2022-11-19 08:45:52",CUST01931,PM002,2302569,230257,2532830,23856,0,2556680
TX0008608,"2024-09-29 14:11:14",CUST03237,PM002,186152,18615.2,204767,22802,0,227569
TX0008609,"2024-03-21 15:41:38",CUST00040,PM002,20291693,2029170,22320900,11122,1730660,24062600
TX0008610,"2024-11-17 02:56:31",CUST02528,PM004,901720,90172,991892,15656,0,1007550
TX0008611,"2024-04-30 14:39:27",CUST01178,PM002,3361055,336106,3697160,29929,0,3727090
TX0008612,"2022-06-24 08:05:05",CUST03021,PM001,16389157,1638920,18028100,12971,0,18041000
TX0008613,"2020-03-29 19:40:21",CUST04043,PM006,835174,83517.4,918691,21032,41146,980869
TX0008614,"2021-01-30 04:33:19",CUST01407,PM002,4801624,480162,5281790,5369,0,5287160
TX0008615,"2021-01-21 23:05:12",CUST01682,PM001,1299469,129947,1429420,8980,0,1438400
TX0008616,"2024-03-02 15:03:24",CUST01485,PM001,1690106,169011,1859120,12206,0,1871320
TX0008617,"2023-10-12 23:34:36",CUST02627,PM004,8718668,734578,9453250,24715,0,9477960
TX0008618,"2020-08-22 18:39:35",CUST01525,PM003,111844,11184.4,123028,24037,0,147065
TX0008619,"2023-03-31 17:24:45",CUST01746,PM004,238826,23882.6,262709,7024,0,269733
TX0008620,"2022-09-22 00:30:12",CUST04016,PM005,7043310,704331,7747640,13674,0,7761320
TX0008621,"2023-05-03 12:56:18",CUST04837,PM002,8317159,830427,9147590,10060,0,9157650
TX0008622,"2024-03-07 17:43:12",CUST00538,PM003,2458731,242723,2701450,11290,0,2712740
TX0008623,"2020-12-02 12:37:13",CUST00080,PM003,1515081,151508,1666590,11494,0,1678080
TX0008624,"2024-05-13 19:56:46",CUST02850,PM005,22975147,2276220,25251400,19888,0,25271300
TX0008625,"2022-06-13 23:18:15",CUST04499,PM001,1667621,166762,1834380,13305,0,1847690
TX0008626,"2020-01-30 14:20:35",CUST04741,PM003,941099,94109.9,1035210,10136,0,1045340
TX0008627,"2021-07-26 02:37:35",CUST04935,PM001,1162155,116216,1278370,18320,0,1296690
TX0008628,"2022-04-18 12:46:43",CUST02460,PM002,14269562,1423320,15692900,14674,0,15707600
TX0008629,"2020-11-21 08:24:13",CUST01080,PM005,3406592,340659,3747250,18655,117591,3883500
TX0008630,"2022-05-14 05:21:20",CUST03270,PM009,732154,73215.4,805369,16839,0,822208
TX0008631,"2023-06-08 16:31:38",CUST00271,PM009,2845395,263750,3109150,24670,257810,3391630
TX0008632,"2024-09-21 12:38:35",CUST01058,PM010,682386,68238.6,750625,26706,51992,829323
TX0008633,"2020-06-15 01:40:04",CUST04545,PM005,267047,26704.7,293752,23489,0,317241
TX0008634,"2022-06-22 10:19:23",CUST00730,PM003,39013,3901.3,42914.3,5718,0,48632.3
TX0008635,"2022-01-30 20:08:08",CUST03528,PM010,2096271,179201,2275470,19529,0,2295000
TX0008636,"2020-10-22 17:37:25",CUST04612,PM001,1502301,142983,1645280,21131,43529,1709940
TX0008637,"2022-06-07 02:33:29",CUST02141,PM003,86139575,8613960,94753500,7125,0,94760700
TX0008638,"2022-05-24 03:46:54",CUST01273,PM002,5874659,587466,6462120,10562,0,6472690
TX0008639,"2023-06-10 20:01:49",CUST00692,PM001,19909232,1990920,21900200,26795,1723660,23650600
TX0008640,"2024-06-18 01:49:23",CUST02925,PM002,7336625,657271,7993900,29940,0,8023840
TX0008641,"2023-06-06 18:59:51",CUST04447,PM005,108231,10823.1,119054,7253,0,126307
TX0008642,"2022-12-18 01:01:21",CUST00322,PM003,84519,8451.9,92970.9,6414,0,99384.9
TX0008643,"2022-07-05 15:53:14",CUST04433,PM010,588171,58817.1,646988,20007,0,666995
TX0008644,"2023-10-05 12:22:43",CUST04496,PM001,477370,47737,525107,14609,0,539716
TX0008645,"2021-04-17 20:10:16",CUST00088,PM005,146689,14668.9,161358,12628,0,173986
TX0008646,"2021-07-25 14:47:57",CUST01279,PM002,23568433,2356840,25925300,18252,0,25943500
TX0008647,"2021-08-13 12:42:43",CUST04301,PM006,27943,2794.3,30737.3,5513,0,36250.3
TX0008648,"2023-04-11 01:14:42",CUST00999,PM002,17824,1782.4,19606.4,21667,0,41273.4
TX0008649,"2024-05-20 00:40:15",CUST01758,PM002,0,0,0,0,0,0
TX0008650,"2023-02-24 16:15:23",CUST01107,PM001,981281,98128.1,1079410,20924,0,1100330
TX0008651,"2024-03-16 18:08:53",CUST04483,PM002,141482,14148.2,155630,22089,0,177719
TX0008652,"2024-08-10 21:37:10",CUST02546,PM008,54468,4980,59448,15351,3465,78264
TX0008653,"2024-10-11 11:13:06",CUST03218,PM001,2848828,264382,3113210,13741,0,3126950
TX0008654,"2024-09-19 13:49:05",CUST01675,PM004,40888,4088.8,44976.8,9397,0,54373.8
TX0008655,"2024-07-22 10:46:35",CUST01110,PM004,206489,20648.9,227138,25063,0,252201
TX0008656,"2023-12-24 17:51:55",CUST00628,PM001,5275264,527526,5802790,21400,0,5824190
TX0008657,"2023-05-27 00:25:16",CUST02105,PM001,483132,48313.2,531445,22310,0,553755
TX0008658,"2024-11-27 18:00:04",CUST04205,PM002,3367651,328682,3696330,26922,0,3723250
TX0008659,"2021-07-17 12:02:12",CUST02768,PM009,19598461,1948200,21546700,25479,0,21572100
TX0008660,"2020-09-21 23:20:52",CUST01316,PM002,4509274,450927,4960200,25726,0,4985930
TX0008661,"2020-02-25 11:40:27",CUST03696,PM001,20271,1641,21912,10325,0,32237
TX0008662,"2024-12-23 18:30:38",CUST04353,PM001,367038,33706.6,400745,27944,0,428689
TX0008663,"2022-01-21 11:09:24",CUST04444,PM002,4812898,481290,5294190,8274,204498,5506960
TX0008664,"2021-12-16 14:55:48",CUST01162,PM003,311672,31167.2,342839,16354,9008,368201
TX0008665,"2024-07-11 04:19:08",CUST02583,PM008,92869365,9286500,102156000,22820,0,102179000
TX0008666,"2023-11-03 17:35:16",CUST01261,PM004,1144735,114119,1258850,13646,0,1272500
TX0008667,"2021-12-26 10:07:06",CUST00497,PM001,28058359,2698100,30756500,19333,0,30775800
TX0008668,"2023-04-19 06:51:07",CUST00466,PM002,24369,2436.9,26805.9,29329,0,56134.9
TX0008669,"2021-01-22 22:13:17",CUST02482,PM008,1051227,101944,1153170,28879,0,1182050
TX0008670,"2020-12-27 02:18:31",CUST01591,PM002,15105385,1510540,16615900,19386,0,16635300
TX0008671,"2021-01-02 18:17:18",CUST00845,PM003,1424867,142487,1567350,26792,0,1594150
TX0008672,"2022-05-20 07:20:54",CUST00639,PM002,551303,55130.3,606433,17200,0,623633
TX0008673,"2023-11-10 04:34:49",CUST04004,PM001,31583,3158.3,34741.3,10855,0,45596.3
TX0008674,"2023-02-01 12:21:13",CUST01332,PM001,838067,83806.7,921874,12688,0,934562
TX0008675,"2023-09-01 02:07:25",CUST03027,PM010,379676,37709.1,417385,5509,0,422894
TX0008676,"2021-05-11 10:15:34",CUST01768,PM003,5398710,539871,5938580,17014,0,5955600
TX0008677,"2021-12-04 18:30:53",CUST03393,PM008,143575,14357.5,157932,7469,0,165402
TX0008678,"2023-06-17 00:32:01",CUST02977,PM001,2363091,219039,2582130,25548,0,2607680
TX0008679,"2021-12-19 07:17:07",CUST01699,PM003,398110,39811,437921,26794,0,464715
TX0008680,"2021-01-13 06:10:38",CUST02639,PM003,160768,16076.8,176845,11592,0,188437
TX0008681,"2022-06-13 00:38:33",CUST01783,PM001,2596283,259628,2855910,14842,0,2870750
TX0008682,"2024-10-07 06:58:05",CUST01420,PM003,960225,83967.9,1044190,7613,0,1051810
TX0008683,"2023-12-23 04:45:08",CUST03855,PM001,288276,28827.6,317104,28095,0,345199
TX0008684,"2020-12-13 06:10:20",CUST00859,PM001,2005928,200593,2206520,16625,0,2223150
TX0008685,"2021-03-10 04:47:42",CUST02474,PM003,789130,78913,868043,5061,0,873104
TX0008686,"2022-05-27 14:50:34",CUST01178,PM001,240147,24014.7,264162,20096,0,284258
TX0008687,"2020-06-19 01:18:30",CUST00586,PM007,148903,14890.3,163793,11237,0,175030
TX0008688,"2020-09-28 12:26:17",CUST01999,PM004,345429,34542.9,379972,15982,0,395954
TX0008689,"2021-12-14 01:16:25",CUST00024,PM006,2287180,228718,2515900,20481,0,2536380
TX0008690,"2020-11-17 14:45:41",CUST03396,PM010,80504,8050.4,88554.4,7463,0,96017.4
TX0008691,"2023-04-15 08:24:35",CUST00605,PM002,8554999,855500,9410500,14012,0,9424510
TX0008692,"2021-11-12 17:45:12",CUST02466,PM001,0,0,0,0,0,0
TX0008693,"2021-02-28 04:26:30",CUST04962,PM002,6647454,664745,7312200,26827,0,7339030
TX0008694,"2021-04-24 03:33:02",CUST03144,PM009,448157,36530.7,484688,13033,0,497721
TX0008695,"2022-11-20 22:49:23",CUST00864,PM003,38165,3816.5,41981.5,24358,0,66339.5
TX0008696,"2021-03-31 11:54:50",CUST01857,PM010,306347,28213,334560,20199,0,354759
TX0008697,"2023-05-10 00:56:03",CUST00451,PM001,10806960,1080700,11887700,16429,0,11904100
TX0008698,"2024-05-13 15:25:43",CUST00683,PM003,39105,3910.5,43015.5,17353,0,60368.5
TX0008699,"2021-07-13 23:28:48",CUST03695,PM003,26401,2429.6,28830.6,20905,0,49735.6
TX0008700,"2022-04-19 08:54:35",CUST03689,PM001,8923864,892386,9816250,26700,0,9842950
TX0008701,"2020-04-09 11:40:24",CUST00104,PM002,538346,53834.6,592181,6978,0,599159
TX0008702,"2022-07-11 17:36:01",CUST04861,PM001,0,0,0,0,0,0
TX0008703,"2020-04-21 07:17:46",CUST00651,PM003,320088017,29428000,349516000,26007,0,349542000
TX0008704,"2023-12-14 15:46:02",CUST01246,PM002,3825796,382580,4208380,6570,0,4214950
TX0008705,"2020-04-08 08:14:19",CUST03174,PM001,6126728,612673,6739400,19335,0,6758740
TX0008706,"2020-09-27 01:57:47",CUST03012,PM001,6323446,622023,6945470,29964,0,6975430
TX0008707,"2020-01-09 16:14:56",CUST02703,PM001,205630,16934.5,222564,17749,0,240314
TX0008708,"2020-03-04 14:23:37",CUST01860,PM005,10002924,889800,10892700,8026,0,10900800
TX0008709,"2022-08-07 10:57:26",CUST03491,PM001,1225542,122554,1348100,24121,0,1372220
TX0008710,"2024-04-23 01:56:24",CUST02953,PM009,2315932,231593,2547530,11433,0,2558960
TX0008711,"2022-05-23 14:44:01",CUST01457,PM003,57527202,5752720,63279900,21461,0,63301400
TX0008712,"2022-06-25 11:33:29",CUST00543,PM003,89476,8947.6,98423.6,14758,0,113182
TX0008713,"2020-02-15 10:42:22",CUST04079,PM004,28640263,2864030,31504300,12368,0,31516700
TX0008714,"2022-09-27 22:53:53",CUST03186,PM008,784441,78444.1,862885,14969,0,877854
TX0008715,"2022-09-20 20:15:29",CUST00599,PM005,987594,98759.4,1086350,10579,0,1096930
TX0008716,"2023-05-14 00:37:50",CUST03373,PM010,2135072,207937,2343010,26128,0,2369140
TX0008717,"2020-06-05 19:48:56",CUST00551,PM001,563379,46072.2,609451,12196,0,621647
TX0008718,"2020-10-19 13:59:21",CUST04676,PM005,2718580,229726,2948310,28176,125257,3101740
TX0008719,"2024-07-08 23:41:31",CUST01723,PM002,2241458,224146,2465600,29223,0,2494830
TX0008720,"2021-08-29 20:28:00",CUST02545,PM009,49568,4956.8,54524.8,23157,0,77681.8
TX0008721,"2021-06-22 14:43:20",CUST04955,PM003,117860,11786,129646,29541,0,159187
TX0008722,"2023-08-18 06:18:34",CUST04208,PM006,2252490,225249,2477740,25505,0,2503240
TX0008723,"2024-07-04 08:58:19",CUST01259,PM005,13152805,1315280,14468100,12716,0,14480800
TX0008724,"2021-01-18 14:11:16",CUST01568,PM001,7620665,762066,8382730,5469,0,8388200
TX0008725,"2021-04-24 07:58:56",CUST00846,PM003,50000,4577.7,54577.7,17035,0,71612.7
TX0008726,"2021-10-25 12:35:44",CUST00800,PM003,4650499,462812,5113310,25247,152874,5291430
TX0008727,"2024-11-25 06:18:47",CUST04589,PM003,3469239,310779,3780020,19981,0,3800000
TX0008728,"2024-12-30 16:58:57",CUST04982,PM005,32012,2748.8,34760.8,18874,0,53634.8
TX0008729,"2022-05-03 13:59:02",CUST00303,PM001,0,0,0,0,0,0
TX0008730,"2021-09-20 23:35:23",CUST00337,PM001,1023022,102302,1125320,24198,0,1149520
TX0008731,"2024-06-18 00:59:59",CUST00599,PM008,993022,99302.2,1092320,22116,0,1114440
TX0008732,"2022-04-02 08:28:42",CUST01905,PM002,7414458,642861,8057320,21974,0,8079290
TX0008733,"2021-02-03 01:57:59",CUST01681,PM009,585828,58582.8,644411,17391,0,661802
TX0008734,"2023-05-26 06:06:46",CUST03442,PM001,1187690,118769,1306460,21247,0,1327710
TX0008735,"2021-08-17 06:25:43",CUST04511,PM001,12839619,1283960,14123600,15022,0,14138600
TX0008736,"2024-09-09 18:39:35",CUST03996,PM003,1042447,104245,1146690,23856,0,1170550
TX0008737,"2021-04-17 16:58:46",CUST01654,PM002,151647,15164.7,166812,18854,0,185666
TX0008738,"2024-09-12 19:45:04",CUST03801,PM001,218838,21883.8,240722,14926,0,255648
TX0008739,"2022-12-05 12:58:29",CUST01027,PM004,1777318,177732,1955050,26136,0,1981190
TX0008740,"2022-02-02 07:05:57",CUST02744,PM002,1746799,169637,1916440,20277,0,1936710
TX0008741,"2023-11-25 07:56:27",CUST03186,PM007,1409968,140997,1550960,5582,0,1556550
TX0008742,"2021-05-22 08:01:13",CUST02130,PM005,49568,4369.7,53937.7,23247,0,77184.7
TX0008743,"2020-06-17 07:21:24",CUST00793,PM001,4874473,487447,5361920,16710,0,5378630
TX0008744,"2024-07-19 10:27:21",CUST02268,PM003,252726,25272.6,277999,10724,0,288723
TX0008745,"2024-07-27 22:28:04",CUST00683,PM005,9839386,895896,10735300,16479,0,10751800
TX0008746,"2022-03-17 04:46:30",CUST04320,PM002,12549855,1170350,13720200,15070,0,13735300
TX0008747,"2020-10-13 11:13:58",CUST04779,PM002,3892652,365302,4257950,14368,0,4272320
TX0008748,"2021-03-22 00:33:41",CUST04663,PM004,1488352,148835,1637190,13673,0,1650860
TX0008749,"2020-03-20 16:15:51",CUST01617,PM004,167861,15719.3,183580,8630,0,192210
TX0008750,"2024-12-08 18:56:43",CUST02494,PM002,0,0,0,0,0,0
TX0008751,"2023-07-20 09:41:36",CUST01898,PM002,1559433,155943,1715380,15850,0,1731230
TX0008752,"2024-09-21 11:11:46",CUST01291,PM008,3305457,330546,3636000,26063,0,3662070
TX0008753,"2023-06-17 22:33:45",CUST03424,PM004,243714,24371.4,268085,28143,0,296228
TX0008754,"2022-01-08 04:42:38",CUST02496,PM005,2004754,200475,2205230,14017,0,2219250
TX0008755,"2020-11-11 08:50:46",CUST04082,PM010,16572878,1657290,18230200,6528,0,18236700
TX0008756,"2021-03-27 01:39:03",CUST01526,PM003,589364,58936.4,648300,17373,0,665673
TX0008757,"2024-11-02 17:12:01",CUST03295,PM008,207730,19473.1,227203,22561,0,249764
TX0008758,"2023-09-29 08:01:44",CUST04801,PM001,34724,2819.9,37543.9,7795,0,45338.9
TX0008759,"2022-09-03 04:27:30",CUST03960,PM001,3078713,297807,3376520,8013,0,3384530
TX0008760,"2023-06-18 14:36:08",CUST01327,PM002,785367,78536.7,863904,10931,0,874835
TX0008761,"2020-12-25 18:11:33",CUST00264,PM002,323614,32361.4,355975,17018,0,372993
TX0008762,"2024-07-15 20:20:41",CUST03017,PM004,1329721,132972,1462690,11721,0,1474410
TX0008763,"2022-01-24 00:10:13",CUST04887,PM001,3774583,376978,4151560,11293,0,4162850
TX0008764,"2023-12-06 19:29:31",CUST00323,PM002,350585,35058.5,385644,9218,13231,408092
TX0008765,"2024-05-23 17:12:39",CUST01596,PM003,101840,10184,112024,25827,0,137851
TX0008766,"2023-10-24 22:40:21",CUST03665,PM003,120396,12039.6,132436,11829,0,144265
TX0008767,"2022-07-05 21:54:37",CUST01403,PM008,2343924,216861,2560790,21813,0,2582600
TX0008768,"2022-04-21 09:38:45",CUST00776,PM001,387061,38706.1,425767,21974,0,447741
TX0008769,"2020-12-14 00:16:13",CUST02064,PM006,15527183,1552720,17079900,20101,0,17100000
TX0008770,"2023-11-06 16:00:50",CUST02042,PM001,2122945,206396,2329340,29237,0,2358580
TX0008771,"2020-03-08 03:18:13",CUST02925,PM004,397061,37451.5,434512,16492,0,451004
TX0008772,"2022-09-24 20:42:33",CUST04782,PM001,3637296,337757,3975050,7316,0,3982370
TX0008773,"2021-07-11 03:33:48",CUST02319,PM007,2486256,248626,2734880,9459,0,2744340
TX0008774,"2024-07-25 06:41:22",CUST04729,PM003,304700,27766,332466,9692,0,342158
TX0008775,"2023-05-11 13:02:34",CUST01456,PM003,36610,3661,40271,23133,2091,65495
TX0008776,"2020-05-05 22:05:10",CUST00530,PM010,54194,5419.4,59613.4,21705,0,81318.4
TX0008777,"2024-12-10 13:02:58",CUST01414,PM008,36757077,3658210,40415300,11619,0,40426900
TX0008778,"2022-05-12 10:44:43",CUST03300,PM005,804171,80417.1,884588,26970,0,911558
TX0008779,"2022-07-23 06:21:02",CUST04758,PM005,2660258,239792,2900050,22430,0,2922480
TX0008780,"2023-10-03 13:55:17",CUST03212,PM005,335190,29631.3,364821,15288,0,380109
TX0008781,"2022-07-24 11:32:05",CUST02380,PM002,1042402,104240,1146640,11106,0,1157750
TX0008782,"2022-01-12 01:36:16",CUST02993,PM001,1427300,124581,1551880,14586,0,1566470
TX0008783,"2024-01-15 18:11:13",CUST04243,PM007,4362891,426129,4789020,17274,0,4806290
TX0008784,"2020-02-07 21:02:20",CUST04053,PM008,50444,5044.4,55488.4,14587,3701,73776.4
TX0008785,"2022-03-05 12:17:40",CUST00665,PM007,2704586,233052,2937640,19981,0,2957620
TX0008786,"2024-05-03 14:08:32",CUST00479,PM002,548521,48017.8,596539,27086,0,623625
TX0008787,"2020-08-16 08:06:06",CUST03404,PM001,59915960,5981010,65897000,5743,0,65902700
TX0008788,"2020-05-02 20:59:18",CUST04435,PM002,45773643,4243570,50017200,14212,0,50031400
TX0008789,"2023-03-20 07:48:30",CUST00018,PM002,76908,7048.4,83956.4,13907,6053,103916
TX0008790,"2023-03-26 06:17:48",CUST04690,PM002,552108,55210.8,607319,19857,26587,653763
TX0008791,"2020-08-13 11:35:15",CUST01211,PM005,1489119,148912,1638030,11410,0,1649440
TX0008792,"2021-03-20 15:41:26",CUST03698,PM004,24850947,2485090,27336000,20584,1258870,28615500
TX0008793,"2021-05-02 21:18:24",CUST03535,PM001,2477223,247722,2724950,15225,0,2740170
TX0008794,"2024-03-19 13:52:27",CUST03338,PM002,215885,21588.5,237474,27611,0,265084
TX0008795,"2021-08-12 13:15:39",CUST01658,PM004,105396,10539.6,115936,20868,0,136804
TX0008796,"2022-05-15 18:28:44",CUST02169,PM002,1594779,159478,1754260,8477,0,1762730
TX0008797,"2022-09-20 02:58:45",CUST01660,PM001,17160900,1716090,18877000,21235,0,18898200
TX0008798,"2023-07-10 16:12:10",CUST03624,PM007,11693165,1169320,12862500,28403,1162260,14053100
TX0008799,"2023-12-15 01:23:42",CUST03654,PM001,2961396,296140,3257540,17646,0,3275180
TX0008800,"2022-06-01 14:50:37",CUST04674,PM001,1723419,143765,1867180,14795,0,1881980
TX0008801,"2023-09-30 21:36:14",CUST02240,PM007,1622046,162205,1784250,24255,0,1808510
TX0008802,"2024-10-12 22:35:39",CUST00307,PM005,1215393,121539,1336930,29178,0,1366110
TX0008803,"2022-03-21 14:04:52",CUST04791,PM002,1924787,192479,2117270,25361,0,2142630
TX0008804,"2022-09-02 12:23:45",CUST02732,PM003,47744376,4773690,52518100,7784,0,52525800
TX0008805,"2020-03-02 11:31:15",CUST01295,PM001,38247,3824.7,42071.7,7479,0,49550.7
TX0008806,"2020-10-13 01:41:15",CUST04274,PM007,95618,9561.8,105180,12756,0,117936
TX0008807,"2023-05-27 19:03:54",CUST02726,PM006,531551,53155.1,584706,13331,17144,615181
TX0008808,"2024-04-04 12:55:50",CUST02147,PM003,497046,39777,536823,23141,0,559964
TX0008809,"2022-12-10 23:54:00",CUST02090,PM001,2153282,196213,2349500,10485,0,2359980
TX0008810,"2024-02-17 15:45:41",CUST02436,PM008,1114625,111462,1226090,17604,0,1243690
TX0008811,"2022-06-07 02:49:57",CUST04441,PM002,157461,15746.1,173207,16691,0,189898
TX0008812,"2023-12-11 07:38:09",CUST03054,PM008,18217879,1821790,20039700,25725,0,20065400
TX0008813,"2020-07-24 13:38:25",CUST01871,PM001,73980318,7398030,81378400,29334,0,81407700
TX0008814,"2021-04-04 04:32:15",CUST02817,PM001,639980,63998,703978,29384,0,733362
TX0008815,"2021-12-05 23:40:55",CUST03020,PM003,0,0,0,0,0,0
TX0008816,"2021-11-09 23:36:08",CUST04518,PM001,0,0,0,0,0,0
TX0008817,"2023-04-24 18:53:40",CUST00184,PM001,12819138,1281910,14101100,11661,733329,14846000
TX0008818,"2024-09-26 07:24:22",CUST04674,PM002,3505960,350596,3856560,17508,0,3874060
TX0008819,"2021-02-25 11:09:21",CUST02076,PM007,632407,63240.7,695648,13785,0,709433
TX0008820,"2021-12-05 13:49:53",CUST01168,PM003,3412904,341290,3754190,18572,0,3772770
TX0008821,"2023-01-26 08:52:22",CUST01792,PM001,305516,30551.6,336068,26837,0,362905
